prefix_a,prefix_b,shared_labels
13.78,172.215,1
13.78,20.10,1
13.78,20.125,1
13.78,20.15,1
13.78,20.22,1
13.78,20.25,1
13.78,20.253,1
13.78,20.43,1
13.78,20.7,1
13.78,4.149,1
13.78,40.112,1
13.78,52.141,1
13.78,52.160,1
13.78,52.180,1
13.78,52.238,1
13.78,52.247,1
13.78,52.250,1
13.83,130.213,1
13.83,157.55,1
13.83,168.62,1
13.83,172.173,1
13.83,172.185,1
13.83,172.202,1
13.83,172.208,1
13.83,172.214,1
13.83,20.10,1
13.83,20.115,1
13.83,20.188,1
13.83,20.236,1
13.83,20.246,1
13.83,20.25,1
13.83,20.3,1
13.83,20.55,1
13.83,4.236,1
13.83,40.116,1
13.83,40.124,1
13.83,40.70,1
13.83,52.141,1
13.83,52.173,1
13.83,52.180,1
13.83,52.190,1
13.83,52.237,1
13.83,52.242,1
13.83,52.247,1
13.83,57.151,1
13.86,132.196,1
13.86,135.234,1
13.86,157.55,1
13.86,168.62,1
13.86,172.184,1
13.86,172.212,1
13.86,20.112,1
13.86,20.125,1
13.86,20.14,1
13.86,20.169,1
13.86,20.228,1
13.86,20.242,1
13.86,20.246,1
13.86,20.25,1
13.86,20.3,1
13.86,20.43,1
13.86,20.57,1
13.86,20.7,1
13.86,20.88,1
13.86,20.94,1
13.86,20.96,1
13.86,20.98,1
13.86,23.102,1
13.86,4.150,1
13.86,4.155,1
13.86,4.227,1
13.86,4.246,1
13.86,40.112,1
13.86,40.116,1
13.86,40.65,1
13.86,40.70,1
13.86,40.75,1
13.86,40.78,1
13.86,52.161,1
13.86,52.190,1
13.86,52.225,1
13.86,52.234,1
13.86,52.242,1
13.86,52.251,1
13.86,65.52,1
130.131,157.56,1
130.131,172.170,1
130.131,20.106,1
130.131,20.186,1
130.131,20.22,1
130.131,20.236,1
130.131,4.236,1
130.131,52.250,1
130.213,134.33,1
130.213,157.56,1
130.213,168.62,1
130.213,172.171,1
130.213,172.208,1
130.213,20.10,1
130.213,20.119,1
130.213,20.15,1
130.213,20.236,1
130.213,20.7,1
130.213,23.101,1
130.213,4.149,1
130.213,4.236,1
130.213,40.65,1
130.213,51.57,1
130.213,52.180,1
130.213,52.234,1
130.213,52.246,1
130.213,52.250,1
132.196,172.177,1
132.196,20.1,1
132.196,20.106,1
132.196,20.15,1
132.196,20.186,1
132.196,20.22,1
132.196,20.221,1
132.196,20.236,1
132.196,40.124,1
132.196,51.57,1
132.196,52.180,1
134.33,135.119,1
134.33,135.234,1
134.33,157.55,1
134.33,157.56,1
134.33,168.62,1
134.33,172.171,1
134.33,172.185,1
134.33,172.202,1
134.33,172.208,1
134.33,172.214,1
134.33,20.115,1
134.33,20.14,1
134.33,20.188,1
134.33,20.237,1
134.33,20.253,1
134.33,20.3,1
134.33,20.7,1
134.33,20.96,1
134.33,23.101,1
134.33,23.102,1
134.33,4.149,1
134.33,4.242,1
134.33,40.116,1
134.33,40.124,1
134.33,40.75,1
134.33,40.78,1
134.33,51.57,1
134.33,52.141,1
134.33,52.173,1
134.33,52.176,1
134.33,52.177,1
134.33,52.234,1
134.33,52.237,1
134.33,52.241,1
134.33,52.247,1
134.33,52.251,1
134.33,57.151,1
135.119,137.116,1
135.119,168.62,1
135.119,20.106,1
135.119,20.125,1
135.119,20.15,1
135.119,20.221,1
135.119,4.236,1
135.119,51.57,1
135.119,52.190,1
135.119,52.246,1
135.232,20.106,1
135.232,20.189,1
135.232,20.22,1
135.232,3.131,1
135.232,52.179,1
135.232,52.250,1
135.234,172.171,1
135.234,20.15,1
135.234,20.188,1
135.234,20.236,1
135.234,20.43,1
135.234,4.236,1
135.234,4.242,1
135.234,40.112,1
135.234,51.57,1
135.234,52.141,1
135.234,52.177,1
135.234,52.180,1
135.234,52.190,1
135.234,52.246,1
135.234,52.87,1
137.116,157.55,1
137.116,172.171,1
137.116,172.173,1
137.116,172.177,1
137.116,172.214,1
137.116,172.215,1
137.116,20.10,1
137.116,20.115,1
137.116,20.14,1
137.116,20.221,1
137.116,20.237,1
137.116,20.246,1
137.116,20.253,1
137.116,20.46,1
137.116,20.94,1
137.116,23.102,1
137.116,4.150,1
137.116,4.155,1
137.116,4.246,1
137.116,40.116,1
137.116,40.124,1
137.116,40.125,1
137.116,40.65,1
137.116,40.78,1
137.116,51.57,1
137.116,52.159,1
137.116,52.160,1
137.116,52.165,1
137.116,52.234,1
137.116,52.237,1
137.116,52.241,1
137.116,52.250,1
137.116,74.249,1
147.182,20.168,1
147.182,20.169,1
147.182,20.83,1
147.182,40.116,1
147.182,57.151,1
149.22,156.146,1
149.22,209.46,1
153.127,77.110,1
156.146,209.46,1
157.55,172.171,1
157.55,172.177,1
157.55,20.106,1
157.55,20.15,1
157.55,20.186,1
157.55,20.221,1
157.55,20.236,1
157.55,52.160,1
157.55,52.237,1
157.55,52.241,1
157.55,52.246,1
157.56,168.62,1
157.56,172.171,1
157.56,172.173,1
157.56,172.215,1
157.56,20.115,1
157.56,20.14,1
157.56,20.169,1
157.56,20.188,1
157.56,20.189,1
157.56,20.22,1
157.56,20.64,1
157.56,20.7,1
157.56,23.100,1
157.56,23.101,1
157.56,4.227,1
157.56,4.236,1
157.56,4.246,1
157.56,40.112,1
157.56,40.124,1
157.56,40.64,1
157.56,40.75,1
157.56,40.78,1
157.56,51.57,1
157.56,52.165,1
157.56,52.176,1
157.56,52.177,1
157.56,52.225,1
157.56,52.237,1
157.56,52.241,1
157.56,52.246,1
157.56,52.247,1
157.56,52.251,1
157.56,57.151,1
167.71,193.221,1
167.71,212.58,1
168.62,172.185,1
168.62,172.208,1
168.62,20.15,1
168.62,20.189,1
168.62,20.246,1
168.62,20.43,1
168.62,20.46,1
168.62,20.66,1
168.62,20.7,1
168.62,23.101,1
168.62,4.236,1
168.62,40.112,1
168.62,40.124,1
168.62,40.75,1
168.62,40.78,1
168.62,52.177,1
168.62,52.237,1
168.62,52.241,1
168.62,57.151,1
172.170,172.185,1
172.170,172.215,1
172.170,20.114,1
172.170,20.122,1
172.170,20.165,1
172.170,20.172,1
172.170,20.245,1
172.170,20.45,1
172.170,20.62,1
172.170,20.65,1
172.170,20.83,1
172.170,20.88,1
172.170,20.9,1
172.170,20.98,1
172.170,23.100,1
172.170,4.155,1
172.170,4.246,1
172.170,4.255,1
172.170,40.65,1
172.170,40.70,1
172.170,52.159,1
172.170,52.162,1
172.170,52.225,1
172.170,52.237,1
172.170,74.249,1
172.171,172.173,1
172.171,172.185,1
172.171,172.208,1
172.171,172.214,1
172.171,172.215,1
172.171,20.10,1
172.171,20.110,1
172.171,20.112,1
172.171,20.125,1
172.171,20.163,1
172.171,20.188,1
172.171,20.22,1
172.171,20.25,1
172.171,20.253,1
172.171,20.3,1
172.171,20.45,1
172.171,20.57,1
172.171,20.62,1
172.171,20.7,1
172.171,20.83,1
172.171,20.9,1
172.171,4.149,1
172.171,4.154,1
172.171,4.236,1
172.171,4.246,1
172.171,40.116,1
172.171,40.124,1
172.171,40.65,1
172.171,40.70,1
172.171,40.78,1
172.171,52.160,1
172.171,52.162,1
172.171,52.165,1
172.171,52.176,1
172.171,52.237,1
172.171,52.241,1
172.171,52.242,1
172.171,52.246,1
172.171,52.247,1
172.171,65.52,1
172.173,172.177,1
172.173,20.1,1
172.173,20.102,1
172.173,20.14,1
172.173,20.236,1
172.173,20.75,1
172.173,52.155,1
172.173,52.241,1
172.177,172.202,1
172.177,20.125,1
172.177,20.14,1
172.177,20.163,1
172.177,20.186,1
172.177,20.188,1
172.177,20.225,1
172.177,20.237,1
172.177,20.242,1
172.177,20.253,1
172.177,20.3,1
172.177,20.45,1
172.177,20.57,1
172.177,20.83,1
172.177,20.88,1
172.177,20.94,1
172.177,4.155,1
172.177,4.227,1
172.177,40.116,1
172.177,40.78,1
172.177,52.165,1
172.177,52.177,1
172.177,52.190,1
172.177,52.225,1
172.177,52.241,1
172.184,20.22,1
172.184,20.221,1
172.184,20.43,1
172.184,3.131,1
172.184,40.125,1
172.185,20.14,1
172.185,20.242,1
172.185,20.7,1
172.185,23.101,1
172.185,4.236,1
172.185,51.57,1
172.185,52.155,1
172.185,52.177,1
172.185,52.190,1
172.185,52.230,1
172.185,52.246,1
172.202,172.214,1
172.202,20.1,1
172.202,20.102,1
172.202,20.15,1
172.202,20.22,1
172.202,20.236,1
172.202,20.43,1
172.202,52.155,1
172.202,52.177,1
172.202,52.180,1
172.202,52.234,1
172.202,52.250,1
172.208,172.215,1
172.208,20.115,1
172.208,20.14,1
172.208,20.15,1
172.208,20.22,1
172.208,20.242,1
172.208,20.253,1
172.208,20.46,1
172.208,20.55,1
172.208,20.64,1
172.208,23.101,1
172.208,4.149,1
172.208,4.155,1
172.208,4.242,1
172.208,4.246,1
172.208,40.75,1
172.208,51.57,1
172.208,52.141,1
172.208,52.177,1
172.208,52.180,1
172.208,52.230,1
172.208,52.234,1
172.208,52.246,1
172.212,20.1,1
172.212,20.189,1
172.212,20.22,1
172.212,20.221,1
172.212,20.75,1
172.212,51.57,1
172.212,52.241,1
172.212,52.246,1
172.212,52.250,1
172.214,20.10,1
172.214,20.189,1
172.214,20.22,1
172.214,20.236,1
172.214,20.242,1
172.214,20.253,1
172.214,20.7,1
172.214,23.101,1
172.214,4.236,1
172.214,40.124,1
172.214,51.57,1
172.214,52.241,1
172.214,52.250,1
172.215,20.188,1
172.215,20.221,1
172.215,20.236,1
172.215,20.242,1
172.215,3.131,1
172.215,4.149,1
172.215,4.155,1
172.215,4.236,1
172.215,40.112,1
172.215,40.64,1
172.215,51.57,1
172.215,52.177,1
172.215,52.180,1
172.215,52.190,1
172.215,52.237,1
172.215,52.241,1
172.69,172.70,1
18.139,192.111,1
18.139,20.66,1
18.139,20.9,1
18.139,23.101,1
18.139,4.150,1
18.139,52.141,1
184.178,20.65,1
185.220,192.42,1
185.220,23.191,1
185.220,80.67,1
185.220,94.16,1
192.111,20.66,1
192.111,20.9,1
192.111,23.101,1
192.111,4.150,1
192.111,52.141,1
192.42,23.191,1
192.42,80.67,1
193.221,212.58,1
20.1,20.109,1
20.1,20.114,1
20.1,20.115,1
20.1,20.12,1
20.1,20.165,1
20.1,20.171,1
20.1,20.172,1
20.1,20.188,1
20.1,20.221,1
20.1,20.228,1
20.1,20.230,1
20.1,20.242,1
20.1,20.29,1
20.1,20.3,1
20.1,20.45,1
20.1,20.57,1
20.1,20.80,1
20.1,20.83,1
20.1,20.94,1
20.1,20.96,1
20.1,20.97,1
20.1,20.98,1
20.1,4.149,1
20.1,4.154,1
20.1,4.242,1
20.1,40.65,1
20.1,52.159,1
20.1,52.161,1
20.1,52.173,1
20.1,52.230,1
20.1,52.237,1
20.1,57.154,1
20.1,64.236,1
20.1,74.249,1
20.10,20.22,1
20.10,20.242,1
20.10,20.253,1
20.10,20.96,1
20.10,23.102,1
20.10,4.149,1
20.10,4.155,1
20.10,4.236,1
20.10,4.242,1
20.10,40.64,1
20.10,40.70,1
20.10,52.141,1
20.10,52.165,1
20.10,52.177,1
20.10,52.230,1
20.10,52.241,1
20.10,57.151,1
20.102,20.110,1
20.102,20.112,1
20.102,20.171,1
20.102,20.225,1
20.102,20.3,1
20.102,20.9,1
20.102,20.98,1
20.102,4.151,1
20.102,4.255,1
20.102,52.165,1
20.102,64.236,1
20.106,20.109,1
20.106,20.112,1
20.106,20.163,1
20.106,20.225,1
20.106,20.242,1
20.106,20.246,1
20.106,20.59,1
20.106,20.66,1
20.106,20.96,1
20.106,23.102,1
20.106,4.150,1
20.106,4.151,1
20.106,4.246,1
20.106,4.255,1
20.106,40.116,1
20.106,40.64,1
20.106,52.141,1
20.106,52.161,1
20.106,52.162,1
20.106,52.165,1
20.106,52.176,1
20.106,52.241,1
20.106,65.52,1
20.106,74.249,1
20.109,20.14,1
20.109,20.186,1
20.109,20.221,1
20.109,20.236,1
20.109,20.55,1
20.109,20.75,1
20.109,23.101,1
20.109,4.236,1
20.109,40.112,1
20.109,51.57,1
20.109,52.155,1
20.109,52.177,1
20.109,52.250,1
20.110,20.119,1
20.110,20.186,1
20.110,20.75,1
20.112,20.14,1
20.112,20.15,1
20.112,20.189,1
20.112,20.236,1
20.112,20.43,1
20.112,20.55,1
20.112,23.101,1
20.112,51.57,1
20.112,52.177,1
20.114,20.189,1
20.115,20.236,1
20.115,20.246,1
20.115,20.7,1
20.115,4.149,1
20.115,40.112,1
20.115,52.160,1
20.115,52.177,1
20.115,52.180,1
20.115,52.241,1
20.115,52.246,1
20.119,20.163,1
20.119,20.225,1
20.119,20.245,1
20.119,20.69,1
20.119,23.100,1
20.119,4.150,1
20.119,52.141,1
20.119,52.162,1
20.12,20.186,1
20.12,20.22,1
20.12,20.221,1
20.12,3.131,1
20.12,40.125,1
20.12,52.177,1
20.12,52.241,1
20.12,52.250,1
20.122,20.14,1
20.122,20.189,1
20.122,20.22,1
20.122,20.236,1
20.122,20.43,1
20.122,20.55,1
20.122,40.112,1
20.122,51.57,1
20.122,52.190,1
20.122,52.234,1
20.125,20.15,1
20.125,20.189,1
20.125,20.221,1
20.125,20.236,1
20.125,20.253,1
20.125,20.55,1
20.125,20.7,1
20.125,23.101,1
20.125,4.236,1
20.125,52.177,1
20.125,52.180,1
20.125,52.241,1
20.14,20.15,1
20.14,20.169,1
20.14,20.188,1
20.14,20.228,1
20.14,20.242,1
20.14,20.3,1
20.14,20.59,1
20.14,20.66,1
20.14,20.83,1
20.14,20.94,1
20.14,20.98,1
20.14,23.102,1
20.14,4.149,1
20.14,4.150,1
20.14,4.155,1
20.14,4.242,1
20.14,40.64,1
20.14,40.65,1
20.14,52.162,1
20.14,52.165,1
20.14,52.241,1
20.14,52.242,1
20.14,52.247,1
20.14,65.52,1
20.15,20.188,1
20.15,20.225,1
20.15,20.228,1
20.15,20.230,1
20.15,20.237,1
20.15,20.242,1
20.15,20.65,1
20.15,4.227,1
20.15,4.242,1
20.15,40.124,1
20.15,40.65,1
20.15,52.161,1
20.15,52.165,1
20.15,52.173,1
20.15,52.225,1
20.15,52.230,1
20.15,52.234,1
20.15,52.241,1
20.15,52.242,1
20.15,52.247,1
20.15,52.250,1
20.15,65.52,1
20.163,20.22,1
20.163,20.55,1
20.163,40.112,1
20.163,52.177,1
20.163,52.250,1
20.165,20.186,1
20.165,20.189,1
20.165,40.125,1
20.168,20.186,1
20.168,20.189,1
20.168,40.125,1
20.168,52.87,1
20.169,20.221,1
20.169,20.236,1
20.169,20.57,1
20.169,20.7,1
20.169,23.101,1
20.169,40.124,1
20.169,40.64,1
20.169,51.57,1
20.169,52.155,1
20.169,52.241,1
20.169,52.250,1
20.171,20.186,1
20.171,20.189,1
20.171,20.22,1
20.171,20.75,1
20.171,40.125,1
20.171,52.177,1
20.171,52.250,1
20.172,20.186,1
20.172,20.189,1
20.172,20.22,1
20.172,52.177,1
20.172,52.250,1
20.186,20.230,1
20.186,20.253,1
20.186,20.3,1
20.186,20.59,1
20.186,20.65,1
20.186,20.80,1
20.186,20.94,1
20.186,4.154,1
20.186,4.242,1
20.186,40.65,1
20.186,40.75,1
20.186,52.141,1
20.186,52.162,1
20.186,52.190,1
20.186,52.225,1
20.186,65.52,1
20.188,20.221,1
20.188,20.242,1
20.188,20.55,1
20.188,23.102,1
20.188,4.150,1
20.188,4.155,1
20.188,4.236,1
20.188,40.116,1
20.188,40.64,1
20.188,40.70,1
20.188,52.173,1
20.188,52.177,1
20.188,52.180,1
20.188,52.234,1
20.188,52.238,1
20.188,52.241,1
20.188,52.246,1
20.189,20.237,1
20.189,20.245,1
20.189,20.29,1
20.189,20.3,1
20.189,20.45,1
20.189,20.69,1
20.189,20.80,1
20.189,20.88,1
20.189,20.94,1
20.189,20.97,1
20.189,20.98,1
20.189,4.149,1
20.189,4.151,1
20.189,40.65,1
20.189,40.70,1
20.189,52.159,1
20.189,57.154,1
20.189,64.236,1
20.189,65.52,1
20.22,20.228,1
20.22,20.230,1
20.22,20.237,1
20.22,20.29,1
20.22,20.46,1
20.22,20.57,1
20.22,20.62,1
20.22,20.65,1
20.22,20.66,1
20.22,20.83,1
20.22,20.9,1
20.22,20.96,1
20.22,20.97,1
20.22,20.98,1
20.22,23.100,1
20.22,23.102,1
20.22,4.154,1
20.22,4.155,1
20.22,40.64,1
20.22,40.78,1
20.22,52.159,1
20.22,52.160,1
20.22,52.162,1
20.22,52.165,1
20.22,52.173,1
20.22,52.176,1
20.22,52.180,1
20.22,52.237,1
20.22,52.238,1
20.22,52.242,1
20.22,57.154,1
20.221,20.237,1
20.221,20.245,1
20.221,20.253,1
20.221,20.3,1
20.221,20.45,1
20.221,20.57,1
20.221,20.59,1
20.221,20.88,1
20.221,20.9,1
20.221,4.154,1
20.221,4.242,1
20.221,40.125,1
20.221,52.141,1
20.221,52.162,1
20.221,52.173,1
20.221,52.190,1
20.221,52.225,1
20.221,52.230,1
20.221,52.237,1
20.221,52.242,1
20.221,64.236,1
20.225,20.75,1
20.225,3.131,1
20.225,52.250,1
20.228,20.236,1
20.228,40.112,1
20.228,40.125,1
20.228,51.57,1
20.228,52.155,1
20.228,52.177,1
20.228,52.179,1
20.228,52.241,1
20.230,20.236,1
20.230,3.131,1
20.230,40.125,1
20.230,51.57,1
20.236,20.25,1
20.236,20.3,1
20.236,20.46,1
20.236,20.59,1
20.236,23.101,1
20.236,4.151,1
20.236,4.227,1
20.236,4.246,1
20.236,40.116,1
20.236,52.161,1
20.236,52.165,1
20.236,52.173,1
20.236,52.176,1
20.236,52.230,1
20.236,52.238,1
20.236,52.241,1
20.236,52.247,1
20.236,52.251,1
20.236,57.151,1
20.237,4.236,1
20.237,40.125,1
20.237,51.57,1
20.237,52.167,1
20.237,52.246,1
20.242,20.253,1
20.242,20.43,1
20.242,20.46,1
20.242,20.55,1
20.242,20.7,1
20.242,40.112,1
20.242,40.125,1
20.242,40.70,1
20.242,40.78,1
20.242,52.160,1
20.242,52.176,1
20.242,52.177,1
20.242,52.190,1
20.242,52.246,1
20.242,57.151,1
20.245,3.131,1
20.245,40.125,1
20.245,52.250,1
20.246,20.3,1
20.246,4.149,1
20.246,4.150,1
20.246,4.151,1
20.246,40.112,1
20.246,40.116,1
20.246,40.65,1
20.246,40.75,1
20.246,52.173,1
20.246,52.180,1
20.246,52.234,1
20.246,52.237,1
20.246,52.241,1
20.246,52.251,1
20.246,65.52,1
20.25,20.46,1
20.25,20.55,1
20.25,20.7,1
20.25,4.236,1
20.25,40.112,1
20.25,52.160,1
20.25,52.190,1
20.253,20.7,1
20.253,23.102,1
20.253,4.155,1
20.253,4.236,1
20.253,4.242,1
20.253,40.124,1
20.253,40.70,1
20.253,40.78,1
20.253,51.57,1
20.253,52.160,1
20.253,52.176,1
20.253,52.190,1
20.253,52.234,1
20.253,52.237,1
20.253,52.238,1
20.253,52.241,1
20.253,52.246,1
20.253,52.251,1
20.253,65.52,1
20.29,52.155,1
20.29,52.250,1
20.3,20.43,1
20.3,20.46,1
20.3,20.75,1
20.3,23.101,1
20.3,4.236,1
20.3,52.160,1
20.3,52.173,1
20.3,52.190,1
20.3,52.246,1
20.3,52.250,1
20.43,20.59,1
20.43,20.7,1
20.43,20.83,1
20.43,23.100,1
20.43,23.102,1
20.43,4.149,1
20.43,4.150,1
20.43,4.155,1
20.43,4.242,1
20.43,4.246,1
20.43,40.112,1
20.43,40.124,1
20.43,40.64,1
20.43,52.155,1
20.43,52.162,1
20.43,52.180,1
20.43,52.190,1
20.43,52.230,1
20.43,52.234,1
20.43,52.251,1
20.43,64.236,1
20.43,65.52,1
20.45,3.131,1
20.45,4.236,1
20.45,40.112,1
20.45,52.255,1
20.46,20.55,1
20.46,23.101,1
20.46,4.149,1
20.46,40.124,1
20.46,40.70,1
20.46,52.160,1
20.46,52.237,1
20.46,52.241,1
20.46,52.246,1
20.46,52.250,1
20.55,20.64,1
20.55,23.102,1
20.55,40.116,1
20.55,40.70,1
20.55,40.78,1
20.55,52.141,1
20.55,52.160,1
20.55,52.161,1
20.55,52.180,1
20.55,52.190,1
20.55,52.230,1
20.55,52.237,1
20.55,52.242,1
20.55,52.247,1
20.55,52.251,1
20.55,57.151,1
20.55,65.52,1
20.57,23.101,1
20.57,4.236,1
20.57,40.124,1
20.57,51.57,1
20.57,52.155,1
20.59,51.57,1
20.59,52.177,1
20.62,4.236,1
20.62,40.112,1
20.62,40.124,1
20.62,51.57,1
20.64,4.236,1
20.64,40.112,1
20.64,40.124,1
20.64,52.250,1
20.65,20.75,1
20.65,40.125,1
20.65,52.167,1
20.65,52.250,1
20.66,40.124,1
20.66,40.125,1
20.69,20.75,1
20.69,52.167,1
20.7,23.101,1
20.7,4.155,1
20.7,40.112,1
20.7,40.64,1
20.7,51.57,1
20.7,52.141,1
20.7,52.160,1
20.7,52.237,1
20.7,52.241,1
20.7,52.246,1
20.7,57.151,1
20.75,20.80,1
20.75,20.83,1
20.75,20.9,1
20.75,20.96,1
20.75,23.100,1
20.75,4.227,1
20.80,3.131,1
20.80,40.112,1
20.80,40.125,1
20.80,52.167,1
20.80,52.179,1
20.83,40.112,1
20.83,51.57,1
20.83,52.177,1
20.83,52.250,1
20.88,4.236,1
20.88,40.112,1
20.88,40.124,1
20.88,52.255,1
20.9,52.167,1
20.94,51.57,1
20.94,52.177,1
20.96,4.236,1
20.96,51.57,1
20.96,52.173,1
20.96,52.190,1
20.96,52.234,1
20.96,52.246,1
20.97,52.250,1
20.98,3.131,1
20.98,40.125,1
20.98,51.57,1
20.98,52.177,1
23.100,4.236,1
23.100,40.112,1
23.100,52.167,1
23.101,23.102,1
23.101,4.151,1
23.101,4.155,1
23.101,4.236,1
23.101,4.246,1
23.101,40.124,1
23.101,40.78,1
23.101,52.161,1
23.101,52.176,1
23.101,52.180,1
23.101,52.234,1
23.101,52.238,1
23.101,52.251,1
23.101,65.52,1
23.102,4.236,1
23.102,40.112,1
23.102,40.64,1
23.102,52.155,1
23.102,52.237,1
23.102,52.246,1
23.191,80.67,1
4.149,4.155,1
4.149,4.236,1
4.149,51.57,1
4.149,52.176,1
4.149,52.237,1
4.149,52.238,1
4.149,52.241,1
4.149,52.246,1
4.149,57.151,1
4.150,40.124,1
4.150,51.57,1
4.150,52.155,1
4.150,52.176,1
4.150,52.177,1
4.150,52.241,1
4.151,40.125,1
4.151,52.241,1
4.151,52.255,1
4.154,4.236,1
4.154,52.167,1
4.154,52.250,1
4.155,4.236,1
4.155,40.112,1
4.155,40.124,1
4.155,52.141,1
4.155,52.241,1
4.155,52.247,1
4.155,57.151,1
4.227,52.155,1
4.227,52.177,1
4.227,52.250,1
4.236,4.246,1
4.236,40.116,1
4.236,40.124,1
4.236,40.64,1
4.236,40.65,1
4.236,40.78,1
4.236,51.57,1
4.236,52.160,1
4.236,52.230,1
4.236,52.237,1
4.236,52.241,1
4.236,52.242,1
4.236,52.246,1
4.236,52.247,1
4.236,52.251,1
4.236,57.151,1
4.236,65.52,1
4.242,40.112,1
4.242,40.116,1
4.242,40.125,1
4.242,51.57,1
4.242,52.167,1
4.242,52.173,1
4.242,52.234,1
4.242,52.246,1
4.242,52.247,1
4.246,40.112,1
4.246,40.124,1
4.246,51.57,1
4.246,52.160,1
4.246,52.180,1
4.246,52.230,1
4.246,52.237,1
4.246,52.246,1
4.255,40.112,1
40.112,40.116,1
40.112,40.124,1
40.112,40.65,1
40.112,40.70,1
40.112,40.78,1
40.112,52.155,1
40.112,52.161,1
40.112,52.162,1
40.112,52.165,1
40.112,52.173,1
40.112,52.225,1
40.112,52.230,1
40.112,52.234,1
40.112,52.242,1
40.112,52.251,1
40.112,65.52,1
40.112,74.249,1
40.116,51.57,1
40.116,52.160,1
40.116,52.176,1
40.116,52.238,1
40.116,52.246,1
40.124,40.65,1
40.124,40.70,1
40.124,51.57,1
40.124,52.176,1
40.124,52.177,1
40.124,52.234,1
40.124,52.238,1
40.124,52.241,1
40.124,52.246,1
40.124,57.151,1
40.125,52.141,1
40.125,52.160,1
40.125,52.176,1
40.125,52.177,1
40.125,52.230,1
40.125,52.242,1
40.125,52.251,1
40.64,52.238,1
40.64,52.246,1
40.65,51.57,1
40.65,52.176,1
40.65,52.238,1
40.65,52.241,1
40.65,52.247,1
40.65,57.151,1
40.70,51.57,1
40.70,52.155,1
40.70,52.180,1
40.70,52.190,1
40.70,52.234,1
40.70,52.237,1
40.70,52.238,1
40.70,52.246,1
40.70,57.151,1
40.75,51.57,1
40.75,52.160,1
40.75,52.177,1
40.75,52.234,1
40.75,52.241,1
40.75,52.246,1
40.75,52.250,1
40.78,51.57,1
40.78,52.155,1
40.78,52.160,1
40.78,52.246,1
45.84,80.67,1
51.57,52.159,1
51.57,52.160,1
51.57,52.165,1
51.57,52.177,1
51.57,52.237,1
51.57,52.241,1
51.57,52.242,1
51.57,52.246,1
51.57,57.151,1
52.141,52.160,1
52.141,52.165,1
52.141,52.176,1
52.141,52.177,1
52.141,52.180,1
52.141,52.234,1
52.141,52.237,1
52.141,52.238,1
52.141,52.246,1
52.155,52.161,1
52.155,52.173,1
52.155,52.225,1
52.155,52.230,1
52.155,52.238,1
52.155,65.52,1
52.155,74.249,1
52.159,52.250,1
52.160,52.165,1
52.160,52.173,1
52.160,52.176,1
52.160,52.177,1
52.160,52.190,1
52.160,52.234,1
52.160,52.237,1
52.160,52.241,1
52.160,52.247,1
52.160,57.151,1
52.161,52.167,1
52.161,52.177,1
52.161,52.180,1
52.162,52.250,1
52.162,52.255,1
52.165,52.190,1
52.165,52.246,1
52.173,52.246,1
52.176,52.177,1
52.176,52.190,1
52.176,52.238,1
52.176,52.246,1
52.177,52.230,1
52.177,52.234,1
52.177,52.251,1
52.177,74.249,1
52.179,52.180,1
52.179,65.52,1
52.180,52.190,1
52.180,52.230,1
52.180,52.237,1
52.180,52.251,1
52.180,57.151,1
52.190,52.230,1
52.190,52.250,1
52.190,57.151,1
52.190,74.249,1
52.225,52.241,1
52.225,52.246,1
52.230,52.234,1
52.230,52.237,1
52.230,52.241,1
52.230,52.246,1
52.234,52.238,1
52.234,52.246,1
52.234,57.151,1
52.234,74.249,1
52.237,52.246,1
52.237,52.250,1
52.238,52.241,1
52.241,52.246,1
52.246,52.247,1
52.246,52.250,1
52.246,52.251,1
52.246,57.151,1
52.250,57.151,1
52.250,57.154,1
52.250,64.236,1
52.250,74.249,1
